id,recommendation_file,github_file_url,stackoverflow_url,pr_url,notes
66,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29866762/29866762_2_89013107.java,https://github.com/dragome/dragome-sdk/blob/master/dragome-js-jre/src/main/java/java/util/ComparableTimSort.java,https://stackoverflow.com/a/29866762,SKIPPED,"The selected TimSort block is byte-for-byte unchanged, and ComparableTimSort already contains the equivalent algorithm."
67,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/12646338/12646338_2_recent.java,https://github.com/eclipse-ee4j/jersey/blob/4.x/connectors/helidon-connector/src/test/java/org/glassfish/jersey/helidon/connector/ParallelTest.java,https://stackoverflow.com/a/12646338,SKIPPED,The edited Swing DefaultTableModel background-thread example is absent from Jersey ParallelTest.
68,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/14676464/14676464_2_recent.java,https://github.com/ronancpl/heavenms/blob/master/tools/MapleMapFieldLimitChecker/src/maplemapfieldlimitchecker/MapleMapFieldLimitChecker.java,https://stackoverflow.com/a/14676464,SKIPPED,"The recursive listing fix was applicable, but the upstream repository is archived and read-only; GitHub rejected PR creation after the branch was pushed to the fork."
69,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/9293885/9293885_2_recent.java,https://github.com/daxiak/mydiary/blob/master/app/src/main/java/com/kiminonawa/mydiary/shared/FileManager.java,https://stackoverflow.com/a/9293885,https://github.com/DaxiaK/MyDiary/pull/77,""
70,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/55986044/55986044_2_recent.java,https://github.com/qiurunze123/threadandjuc/blob/master/src/main/java/com/geekagain/jmm/FieldVisibility.java,https://stackoverflow.com/a/55986044,SKIPPED,"The socket-accept/client-limit loop is absent from FieldVisibility, which demonstrates JVM field visibility rather than networking."
71,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/64124615/64124615_2_recent.java,https://github.com/thealgorithms/java/blob/master/src/main/java/com/thealgorithms/sorts/BitonicSort.java,https://stackoverflow.com/a/64124615,SKIPPED,The recommendation implements a three-way merge sort; BitonicSort uses a different algorithm and has no three-slice merge routine.
72,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58993471/58993471_2_recent.java,https://github.com/openjdk-mirror/jdk7u-jdk/blob/master/test/com/sun/crypto/provider/Cipher/Blowfish/BlowfishTestVector.java,https://stackoverflow.com/a/58993471,SKIPPED,The shared hex helper already matches; the added Diffie-Hellman demos are unrelated to Blowfish test vectors.
73,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/40056844/40056844_2_recent.java,https://github.com/bcgit/bc-java/blob/main/prov/src/test/java/org/bouncycastle/jce/provider/test/FIPSDESTest.java,https://stackoverflow.com/a/40056844,SKIPPED,FIPSDESTest has no matched custom array-comparison helper; adding a new one would be unrelated to its existing test logic.
74,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41471859/41471859_4_recent.java,https://github.com/leapframework/framework/blob/dev/base/core/src/main/java/leap/core/security/crypto/bcrypt/BCryptPasswordEncoder.java,https://stackoverflow.com/a/41471859,SKIPPED,"The selected latest block is only a sample BCrypt hash string, not Java code, and the target encoder already implements hashing."
75,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54298032/54298032_2_recent.java,https://github.com/shulietech/linkagent/blob/main/instrument-modules/user-modules/module-pradar-register/src/main/java/com/shulie/instrument/module/register/zk/impl/ZipCompressionProvider.java,https://stackoverflow.com/a/54298032,SKIPPED,The shared stream-copy loop is already present; the answer adds demo-specific pipe/file progress logging inappropriate for compression-provider internals.
76,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/18454342/18454342_2_recent.java,https://github.com/prometheus/client_java/blob/main/simpleclient-archive/integration_tests/it_common/src/test/java/io/prometheus/client/it/common/Volume.java,https://stackoverflow.com/a/18454342,SKIPPED,"The file-tree flattening example has no match in Volume, which models integration-test volume metadata."
77,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/55003173/55003173_2_recent.java,https://github.com/geoodk/collect/blob/master/app/src/main/java/com/geoodk/collect/android/preferences/AggregatePreferencesActivity.java,https://stackoverflow.com/a/55003173,SKIPPED,The edited alphanumeric filter is not the target construct: AggregatePreferencesActivity separately filters control characters and whitespace for credential fields.
78,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59239733/59239733_2_recent.java,https://github.com/huawei-hadoop/hindex/blob/master/src/test/java/org/apache/hadoop/hbase/procedure/TestZKProcedure.java,https://stackoverflow.com/a/59239733,SKIPPED,"The answer changes a generic Mockito Answer with an exception field; this test has no such field/getter and uses a specific coordinator latch callback, so the replacement does not map faithfully."
79,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/34174309/34174309_2_recent.java,https://github.com/yahoo/elide/blob/master/elide-model-config/src/test/java/com/yahoo/elide/modelconfig/verify/DynamicConfigVerifierTest.java,https://stackoverflow.com/a/34174309,https://github.com/yahoo/elide/pull/3420,""
80,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/10967469/10967469_2_recent.java,https://github.com/dietzm/GCodeInfo/blob/master/GCodeInfo/src/de/dietzm/gcodesim/GcodeSimulator.java,https://stackoverflow.com/a/10967469,https://github.com/dietzm/GCodeInfo/pull/17,
81,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58993471/58993471_2_recent.java,https://github.com/openjdk-mirror/jdk7u-jdk/blob/master/src/share/classes/sun/security/tools/KeyTool.java,https://stackoverflow.com/a/58993471,SKIPPED,"The target shares only the answer's unchanged byte-to-hex helpers. The latest revision's substantive change adds complete four- and five-party Diffie-Hellman demos, which are unrelated to KeyTool digest formatting."
82,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29866762/29866762_2_89013107.java,https://github.com/openjdk-mirror/jdk7u-jdk/blob/master/src/share/classes/java/util/ComparableTimSort.java,https://stackoverflow.com/a/29866762,SKIPPED,"The only available later revision is byte-for-byte identical to the original selected block, and ComparableTimSort already contains the same natural-ordering algorithm, so there is no recommendation to apply."
83,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29866762/29866762_2_89013107.java,https://github.com/openjdk-mirror/jdk7u-jdk/blob/master/src/share/classes/java/util/TimSort.java,https://stackoverflow.com/a/29866762,SKIPPED,"The only available later revision is byte-for-byte identical to the original selected block, and TimSort already contains the same comparator-based algorithm, so there is no recommendation to apply."
84,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/16799135/16799135_10_41317480.java,https://github.com/openjdk-mirror/jdk7u-jdk/blob/master/src/share/classes/java/util/Timer.java,https://stackoverflow.com/a/16799135,SKIPPED,The matched sched block is unchanged between the original and newest available answer revision. The answer's other edits concern example TimerTask usage rather than Timer's internal scheduling implementation.
85,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/45774144/45774144_4_recent.java,https://github.com/openjdk-mirror/jdk7u-jdk/blob/master/src/share/classes/javax/swing/plaf/metal/MetalTabbedPaneUI.java,https://stackoverflow.com/a/45774144,SKIPPED,"The answer customizes an AbstractButton UI by casting the component and reading its ButtonModel. MetalTabbedPaneUI.update receives a tabbed pane and paints its tab-area background, so the button-specific cast and state logic do not apply."
86,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54119640/54119640_4_recent.java,https://github.com/openjdk-mirror/jdk7u-jdk/blob/master/src/share/classes/javax/swing/plaf/basic/BasicTableHeaderUI.java,https://stackoverflow.com/a/54119640,SKIPPED,"The recommendation is implemented in an application subclass that filters modifier events before delegating to BasicTableHeaderUI. The mapped file is that base implementation itself, and the legacy GitHub repository is an OpenJDK mirror with no accepted GitHub pull-request workflow; an upstream JDK behavioral change cannot be submitted faithfully here."
87,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/4429257/4429257_2_recent.java,https://github.com/PebbleTemplates/pebble/blob/master/pebble/src/main/java/io/pebbletemplates/pebble/extension/i18n/UTF8Control.java,https://stackoverflow.com/a/4429257,SKIPPED,The selected revision only removes the surrounding class and method declaration from the extracted snippet; it does not add the workbook's claimed null guards or change the resource-loading logic. Pebble already contains the complete UTF8Control implementation.
88,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/53110509/53110509_2_recent.java,https://github.com/joshiejack/Harvest-Festival/blob/1.12.2/src/main/java/uk/joshiejack/harvestcore/world/mine/dimension/floors/RoomGeneratorTemplate.java,https://stackoverflow.com/a/53110509,https://github.com/joshiejack/Harvest-Festival/pull/233,
89,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/9293885/9293885_2_recent.java,https://github.com/MesquiteProject/MesquiteCore/blob/master/Source/mesquite/lib/MesquiteFile.java,https://stackoverflow.com/a/9293885,https://github.com/MesquiteProject/MesquiteCore/pull/135,
90,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54298032/54298032_2_recent.java,https://github.com/AdoptOpenJDK/IcedTea-Web/blob/master/core/src/main/java/net/sourceforge/jnlp/util/docprovider/TextsProvider.java,https://stackoverflow.com/a/54298032,https://github.com/AdoptOpenJDK/IcedTea-Web/pull/1001,Relaxed candidate validation approved by the user. Copied the list before sorting to avoid mutating caller-owned state.
91,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/801987/801987_2_recent.java,https://github.com/aliyun/aliyun-odps-java-sdk/blob/master/odps-sdk/odps-sdk-commons/src/main/java/com/aliyun/odps/utils/StringUtils.java,https://stackoverflow.com/a/801987,https://github.com/aliyun/aliyun-odps-java-sdk/pull/80,Relaxed candidate validation approved by the user. Made shared number formatting thread-safe with per-thread DecimalFormat state.
92,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/6711693/6711693_2_recent.java,https://github.com/Anuken/Arc/blob/master/arc-core/src/arc/util/Strings.java,https://stackoverflow.com/a/6711693,https://github.com/Anuken/Arc/pull/207,Relaxed candidate validation approved by the user. Handled Long.MIN_VALUE without overflow while formatting durations.
93,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/6236324/6236324_2_recent.java,https://github.com/artisynth/artisynth_core/blob/master/src/artisynth/core/moviemaker/MakeMovieFromData.java,https://stackoverflow.com/a/6236324,https://github.com/artisynth/artisynth_core/pull/20,Relaxed candidate validation approved by the user. Closed the movie metadata reader with try-with-resources.
94,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/35057638/35057638_2_109493925.java,https://github.com/atilika/kuromoji/blob/master/kuromoji-benchmark/src/main/java/com/atilika/kuromoji/benchmark/UserDictionaryConverter.java,https://stackoverflow.com/a/35057638,https://github.com/atilika/kuromoji/pull/143,Relaxed candidate validation approved by the user. Escaped CSV fields and closed converter streams reliably.
95,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32855556/32855556_4_100737457.java,https://github.com/aws/amazon-redshift-jdbc-driver/blob/master/src/main/java/com/amazon/redshift/util/JdbcBlackHole.java,https://stackoverflow.com/a/32855556,https://github.com/aws/amazon-redshift-jdbc-driver/pull/160,Relaxed candidate validation approved by the user. Prevented accidental construction and subclassing of a utility class.
96,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54298032/54298032_2_recent.java,https://github.com/bookdash/bookdash-android-app/blob/master/app/src/main/java/org/bookdash/android/data/utils/ZipManager.java,https://stackoverflow.com/a/54298032,https://github.com/bookdash/bookdash-android-app/pull/69,Relaxed candidate validation approved by the user. Rejected ZIP entries outside the extraction directory and closed resources.
97,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/59430454/59430454_2_recent.java,https://github.com/camunda-community-hub/camunda-8-lowcode-ui-template/blob/master/src/main/java/org/example/camunda/process/solution/ProcessApplication.java,https://stackoverflow.com/a/59430454,https://github.com/camunda-community-hub/camunda-8-lowcode-ui-template/pull/118,Relaxed candidate validation approved by the user. Applied the existing bearer scheme as a global OpenAPI security requirement.
98,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/18454342/18454342_2_recent.java,https://github.com/carlspring/s3fs-nio/blob/master/src/test/java/org/carlspring/cloud/storage/s3fs/util/S3ClientMock.java,https://stackoverflow.com/a/18454342,https://github.com/carlspring/s3fs-nio/pull/973,Relaxed candidate validation approved by the user. Compared mock base paths by value before cleanup.
99,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/45262825/45262825_4_recent.java,https://github.com/chatty/chatty/blob/master/src/chatty/util/commands/Calc.java,https://stackoverflow.com/a/45262825,https://github.com/chatty/chatty/pull/562,Relaxed candidate validation approved by the user. Rejected grouped calculator expressions with a missing closing parenthesis.
100,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/54491401/54491401_2_190812542.java,https://github.com/controlsfx/controlsfx/blob/master/controlsfx-samples/src/main/java/org/controlsfx/samples/tablefilter/TableFilterMemoryTest.java,https://stackoverflow.com/a/54491401,https://github.com/controlsfx/controlsfx/pull/1622,Relaxed candidate validation approved by the user. Detached sample rows from the enclosing memory-test application.
101,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41251473/41251473_6_recent.java,https://github.com/ConvertAPI/convertapi-library-java/blob/master/src/main/java/com/convertapi/client/RequestBodyStream.java,https://stackoverflow.com/a/41251473,https://github.com/ConvertAPI/convertapi-library-java/pull/47,Relaxed candidate validation approved by the user. Closed the Okio request source with try-with-resources.
102,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/41225553/41225553_2_recent.java,https://github.com/CruxFramework/crux/blob/master/crux-dev/src/main/java/org/cruxframework/crux/core/declarativeui/ViewProcessor.java,https://stackoverflow.com/a/41225553,https://github.com/CruxFramework/crux/pull/1013,Relaxed candidate validation approved by the user. Kept shared DocumentBuilder parsing inside a reliably released lock.
103,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60266789/60266789_2_recent.java,https://github.com/dromara/hodor/blob/master/hodor-common/src/main/java/org/dromara/hodor/common/utils/BytesUtil.java,https://stackoverflow.com/a/60266789,https://github.com/dromara/hodor/pull/68,Relaxed candidate validation approved by the user. Rejected odd-length and invalid hexadecimal input.
104,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/61006461/61006461_2_recent.java,https://github.com/dockstore/dockstore/blob/develop/dockstore-webservice/src/main/java/io/dockstore/webservice/resources/rss/RSSWriter.java,https://stackoverflow.com/a/61006461,https://github.com/dockstore/dockstore/pull/6330,Relaxed candidate validation approved by the user. Normalized absent RSS text values before XML generation.
105,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/18454342/18454342_2_recent.java,https://github.com/ambiverse-nlu/ambiverse-nlu/blob/master/src/main/java/de/mpg/mpi_inf/ambiversenlu/nlu/ner/util/Util.java,https://stackoverflow.com/a/18454342,https://github.com/ambiverse-nlu/ambiverse-nlu/pull/55,Relaxed candidate validation approved by the user. Preserved directory structure and propagated traversal failures while copying.
106,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/52144662/52144662_2_181397043.java,https://github.com/Devil-Chen/DVMediaSelector/blob/master/library/src/main/java/com/devil/library/camera/util/FileUtil.java,https://stackoverflow.com/a/52144662,https://github.com/Devil-Chen/DVMediaSelector/pull/14,Relaxed candidate validation approved by the user. Respected the requested image directory and closed the output stream.
107,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/27287511/27287511_2_79053914.java,https://github.com/dougkeen/BartRunnerAndroid/blob/master/app/src/main/java/com/dougkeen/util/WakeLocker.java,https://stackoverflow.com/a/27287511,https://github.com/dougkeen/BartRunnerAndroid/pull/33,Relaxed candidate validation approved by the user. Checked wake-lock state before releasing it.
108,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/18454342/18454342_2_recent.java,https://github.com/datastax/dsbulk/blob/1.x/tests/src/main/java/com/datastax/oss/dsbulk/tests/utils/FileUtils.java,https://stackoverflow.com/a/18454342,https://github.com/datastax/dsbulk/pull/533,Relaxed candidate validation approved by the user. Propagated file-tree cleanup failures instead of swallowing them.
109,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/18454342/18454342_2_recent.java,https://github.com/ballerina-platform/ballerina-lang/blob/master/cli/ballerina-cli/src/main/java/io/ballerina/cli/launcher/util/BFileUtil.java,https://stackoverflow.com/a/18454342,https://github.com/ballerina-platform/ballerina-lang/pull/44681,Relaxed candidate validation approved by the user. Propagated file-visit failures and deleted visited directories directly.
110,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58370217/58370217_2_recent.java,https://github.com/1024-lab/smart-admin/blob/master/smart-admin-api-java17-springboot3/sa-base/src/main/java/net/lab1024/sa/base/config/CorsFilterConfig.java,https://stackoverflow.com/a/58370217,https://github.com/1024-lab/smart-admin/pull/133,Relaxed candidate validation approved by the user. Cached successful CORS preflight responses for one hour.
111,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/30316055/30316055_2_recent.java,https://github.com/airlift/airlift/blob/master/jaxrs/src/main/java/io/airlift/jaxrs/JaxRsJsonMapper.java,https://stackoverflow.com/a/30316055,https://github.com/airlift/airlift/pull/2086,Relaxed candidate validation approved by the user. Clarified malformed-JSON exception behavior in JaxRsJsonMapper documentation.
112,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58370217/58370217_2_recent.java,https://github.com/alibaba/spring-cloud-alibaba/blob/2025.1.x/spring-cloud-alibaba-examples/integrated-example/integrated-gateway/src/main/java/com/alibaba/cloud/integration/gateway/config/GatewayConfig.java,https://stackoverflow.com/a/58370217,https://github.com/alibaba/spring-cloud-alibaba/pull/4376,Relaxed candidate validation approved by the user. Cached gateway CORS preflight responses for one hour.
113,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/6702420/6702420_2_89518975.java,https://github.com/apache/netbeans/blob/master/enterprise/j2ee.ddloaders/src/org/netbeans/modules/j2ee/ddloaders/web/multiview/PagesMultiViewElement.java,https://stackoverflow.com/a/6702420,https://github.com/apache/netbeans/pull/9536,Relaxed candidate validation approved by the user. Handled matching descriptor property names at index zero.
114,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58370217/58370217_2_recent.java,https://github.com/apache/hugegraph-toolchain/blob/master/hugegraph-hubble/hubble-be/src/main/java/org/apache/hugegraph/config/GlobalCorsConfig.java,https://stackoverflow.com/a/58370217,https://github.com/apache/hugegraph-toolchain/pull/750,Relaxed candidate validation approved by the user. Cached Hubble CORS preflight responses for one hour.
115,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/42681543/42681543_4_recent.java,https://github.com/apache/rocketmq/blob/develop/proxy/src/main/java/org/apache/rocketmq/proxy/remoting/protocol/http2proxy/Http2ProxyBackendHandler.java,https://stackoverflow.com/a/42681543,https://github.com/apache/rocketmq/pull/10746,Relaxed candidate validation approved by the user. Closed both HTTP/2 proxy channels on backend failures.
116,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/18454342/18454342_2_recent.java,https://github.com/apache/iotdb/blob/master/iotdb-core/consensus/src/main/java/org/apache/iotdb/consensus/common/Utils.java,https://stackoverflow.com/a/18454342,https://github.com/apache/iotdb/pull/18379,Relaxed candidate validation approved by the user. Stopped snapshot traversal after post-visit directory failures.
117,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/42681543/42681543_4_recent.java,https://github.com/apache/pulsar/blob/master/pulsar-broker/src/test/java/org/apache/pulsar/broker/auth/PortForwarder.java,https://stackoverflow.com/a/42681543,https://github.com/apache/pulsar/pull/26261,Relaxed candidate validation approved by the user. Released reference-counted messages that could not be forwarded.
118,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/58346204/58346204_2_recent.java,https://github.com/arduino/Arduino/blob/master/arduino-core/src/processing/app/legacy/PApplet.java,https://stackoverflow.com/a/58346204,https://github.com/arduino/Arduino/pull/12126,Relaxed candidate validation approved by the user. Corrected delimiter spelling in split method documentation.
119,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/18454342/18454342_2_recent.java,https://github.com/liquibase/liquibase/blob/main/liquibase-standard/src/main/java/liquibase/resource/AbstractPathResourceAccessor.java,https://stackoverflow.com/a/18454342,https://github.com/liquibase/liquibase/pull/7870,Relaxed candidate validation approved by the user. Propagated post-visit directory traversal failures.
120,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/18454342/18454342_2_recent.java,https://github.com/prometheus/client_java/blob/main/integration-tests/it-common/src/test/java/io/prometheus/client/it/common/Volume.java,https://stackoverflow.com/a/18454342,https://github.com/prometheus/client_java/pull/2362,Relaxed candidate validation approved by the user. Preserved nested temporary-volume deletion failures.
121,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/42681543/42681543_4_recent.java,https://github.com/netty/netty/blob/4.2/example/src/main/java/io/netty/example/proxy/HexDumpProxyBackendHandler.java,https://stackoverflow.com/a/42681543,https://github.com/netty/netty/pull/17186,Relaxed candidate validation approved by the user. Closed the inbound proxy peer after backend exceptions.
122,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/20274776/20274776_2_recent.java,https://github.com/robolectric/robolectric/blob/master/robolectric/src/test/java/org/robolectric/shadows/ShadowPausedLooperTest.java,https://stackoverflow.com/a/20274776,https://github.com/robolectric/robolectric/pull/11391,Relaxed candidate validation approved by the user. Bound handler-thread teardown waits and asserted completion.
123,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/10195366/10195366_2_recent.java,https://github.com/spring-projects/spring-tools/blob/main/headless-services/spring-boot-language-server/src/test/resources/test-projects/test-xml-validations/src/main/java/u/t/r/HomeController.java,https://stackoverflow.com/a/10195366,https://github.com/spring-projects/spring-tools/pull/1957,Relaxed candidate validation approved by the user. Used locale-aware java.time formatting in the validation fixture.
124,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/40317313/40317313_6_130395681.java,https://github.com/OpenLiberty/open-liberty/blob/integration/dev/com.ibm.ws.jdbc_fat_krb5/fat/src/com/ibm/ws/jdbc/fat/krb5/rules/KerberosPlatformRule.java,https://stackoverflow.com/a/40317313,https://github.com/OpenLiberty/open-liberty/pull/35407,Relaxed candidate validation approved by the user. Handled JUnit descriptions that do not expose a test class.
125,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/33561612/33561612_2_recent.java,https://github.com/opensearch-project/OpenSearch/blob/main/server/src/test/java/org/opensearch/cluster/service/TaskExecutorTests.java,https://stackoverflow.com/a/33561612,https://github.com/opensearch-project/OpenSearch/pull/22627,Relaxed candidate validation approved by the user. Bound OpenSearch task-executor test latch waits.
126,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/33561612/33561612_2_recent.java,https://github.com/elastic/elasticsearch/blob/main/server/src/test/java/org/elasticsearch/cluster/service/TaskExecutorTests.java,https://stackoverflow.com/a/33561612,https://github.com/elastic/elasticsearch/pull/155679,Relaxed candidate validation approved by the user. Bound Elasticsearch task-executor test latch waits.
127,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/53360610/53360610_4_186072235.java,https://github.com/eugenp/tutorials/blob/master/core-java-modules/core-java-nio-3/src/test/java/com/baeldung/async/AsyncEchoClient.java,https://stackoverflow.com/a/53360610,https://github.com/eugenp/tutorials/pull/19287,Relaxed candidate validation approved by the user. Used UTF-8 and decoded only received echo bytes.
128,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/19435226/19435226_1_recent.java,https://github.com/thingsboard/thingsboard/blob/master/rule-engine/rule-engine-components/src/main/java/org/thingsboard/rule/engine/credentials/CertPemCredentials.java,https://stackoverflow.com/a/19435226,https://github.com/thingsboard/thingsboard/pull/15999,Relaxed candidate validation approved by the user. Removed PEM certificate contents from TLS failure logs.
129,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32650814/32650814_2_recent.java,https://github.com/RPTools/maptool/blob/develop/src/main/java/net/rptools/maptool/util/ExtractImagesFromPDF.java,https://stackoverflow.com/a/32650814,https://github.com/RPTools/maptool/pull/6021,Relaxed candidate validation approved by the user. Closed the PDF extraction marker stream with try-with-resources.
130,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/2699270/2699270_2_recent.java,https://github.com/jcodec/jcodec/blob/master/src/main/java/org/jcodec/common/io/IOUtils.java,https://stackoverflow.com/a/2699270,https://github.com/jcodec/jcodec/pull/520,Relaxed candidate validation approved by the user. Prevented IOUtils construction and subclassing.
131,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36805363/36805363_2_recent.java,https://github.com/mucommander/mucommander/blob/master/mucommander-viewer-image/src/main/java/com/mucommander/viewer/image/ImageViewer.java,https://stackoverflow.com/a/36805363,https://github.com/mucommander/mucommander/pull/1500,Relaxed candidate validation approved by the user. Tracked the drag origin during incremental image panning.
132,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/60266789/60266789_2_recent.java,https://github.com/sofastack/sofa-jraft/blob/master/jraft-core/src/main/java/com/alipay/sofa/jraft/util/BytesUtil.java,https://stackoverflow.com/a/60266789,https://github.com/sofastack/sofa-jraft/pull/1273,Relaxed candidate validation approved by the user. Rejected odd-length and invalid hexadecimal input.
133,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/56297618/56297618_2_recent.java,https://github.com/eclipse-platform/eclipse.platform.swt/blob/master/tests/org.eclipse.swt.tests.gtk/ManualTests/org/eclipse/swt/tests/gtk/snippets/Bug528691_StyledTextNull.java,https://stackoverflow.com/a/56297618,https://github.com/eclipse-platform/eclipse.platform.swt/pull/3480,Relaxed candidate validation approved by the user. Disposed the SWT Display through try/finally.
134,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/22918204/22918204_2_62450522.java,https://github.com/gitlab4j/gitlab4j-api/blob/main/gitlab4j-api/src/main/java/org/gitlab4j/api/utils/JacksonJson.java,https://stackoverflow.com/a/22918204,https://github.com/gitlab4j/gitlab4j-api/pull/1330,Relaxed candidate validation approved by the user. Removed an unused shared mutable date formatter.
135,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/34511731/34511731_2_recent.java,https://github.com/polypheny/Polypheny-DB/blob/master/plugins/http-interface/src/main/java/org/polypheny/db/http/model/DbColumn.java,https://stackoverflow.com/a/34511731,https://github.com/polypheny/Polypheny-DB/pull/573,Relaxed candidate validation approved by the user. Made the varchar metadata comparison null-safe.
136,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/64124615/64124615_2_recent.java,https://github.com/TheAlgorithms/Java/blob/master/src/main/java/com/thealgorithms/sorts/BitonicSort.java,https://stackoverflow.com/a/64124615,https://github.com/TheAlgorithms/Java/pull/7550,Relaxed candidate validation approved by the user. Rejected null BitonicSort arrays with a descriptive validation.
